player_name,age,height_cm,weight_kg,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_attacking,work_rate_defensive,Score,Ranking
Marcelo Amado-Djalo-Taritolay_220191,1.2793791574279378,4.758314855875832,7.013303769401331,0.2328159645232816,0.0,0.0,-4.556541019955654,-6.21729490022173,-3.16629711751663,-4.290465631929046,4.011086474501108,4.494456762749445,-1.3259423503325942,-7.545454545454546,1.523281596452328,-0.9467849223946785,-9.221729490022174,-6.7317073170731705,-9.567627494456763,-5.793791574279379,-0.6873614190687362,-1.4789356984478936,-7.0,-2.9800443458980044,-7.616407982261641,-1.9223946784922394,-7.498891352549889,1.498891352549889,5.596452328159645,-3.9246119733924614,9.527716186252771,-9.521064301552107,2.6895787139689578,3.662971175166297,-11.361419068736142,-10.982261640798226,-8.246119733924612,-4.804878048780488,4.135254988913526,4.55210643015521,3.425720620842572,0.0,0.08425720620842572,420.0,415
Toni Borevkovic_244377,-0.011086474501108648,5.212860310421286,4.780487804878049,0.21507760532150777,-0.10199556541019955,-0.022172949002217297,-8.414634146341463,-9.374722838137473,-3.3592017738359203,-6.177383592017739,6.317073170731708,4.76940133037694,-9.494456762749445,-9.937915742793791,4.74279379157428,1.3592017738359201,-6.736141906873614,-8.740576496674057,-7.791574279379158,-6.035476718403547,-0.031042128603104215,-3.8425720620842574,-12.093126385809313,-5.607538802660754,-14.082039911308204,0.2926829268292683,-10.401330376940132,-8.51441241685144,-0.3303769401330377,1.3791574279379157,8.337028824833704,-9.541019955654102,1.483370288248337,7.212860310421286,-11.9490022172949,-10.862527716186253,-3.0421286031042127,-1.0465631929046564,6.1862527716186255,6.119733924611974,6.660753880266076,0.03991130820399113,0.08425720620842572,419.59999999999997,416
Jorge Miguel-Lopes-Xavier_263645,-0.5454545454545454,3.0776053215077606,3.6363636363636362,0.0,0.0,0.0,1.501108647450111,-6.917960088691796,-4.097560975609756,-1.042128603104213,3.188470066518847,2.084257206208426,0.6917960088691796,-6.405764966740577,-0.5742793791574279,-5.2971175166297115,-5.718403547671841,-0.4279379157427938,-4.929046563192904,-2.5587583148558757,-8.124168514412418,-0.013303769401330377,2.223946784922395,0.7139689578713969,-3.4168514412416853,-2.7849223946784925,-2.2838137472283813,-13.70509977827051,1.2860310421286032,0.8492239467849224,2.720620842572062,-4.9201773835920175,1.8847006651884701,3.787139689578714,-2.29490022172949,-4.933481152993348,-2.529933481152993,-5.068736141906873,0.30155210643015523,5.212860310421286,5.119733924611974,0.03991130820399113,0.08425720620842572,418.4000000000001,417
Jeriel De-Santis_253919,-0.9046563192904656,5.1862527716186255,5.317073170731708,0.4656319290465632,0.0,0.0,0.1951219512195122,3.3592017738359203,-4.0842572062084255,-1.1197339246119733,-5.58980044345898,1.1485587583148558,-4.749445676274944,4.942350332594235,3.0199556541019956,-4.241685144124168,5.2926829268292686,-0.19068736141906872,-1.5942350332594235,-1.0931263858093125,-4.8093126385809315,-1.8647450110864745,-0.6940133037694013,1.1906873614190687,-0.29711751662971175,-2.8736141906873613,-3.844789356984479,1.5964523281596452,0.6873614190687362,-2.5454545454545454,4.878048780487805,1.130820399113082,-2.2261640798226163,-7.532150776053215,1.9977827050997783,-3.8558758314855877,1.4035476718403548,-3.188470066518847,-2.5277161862527717,-9.864745011086475,-14.822616407982261,0.07982261640798226,0.0,417.8,418
Jose Carlos-Reis-Goncalves_258786,0.10421286031042129,-0.22172949002217296,0.6407982261640798,0.4656319290465632,0.0,0.0,2.731707317073171,-6.8913525498891355,-4.696230598669623,0.5343680709534369,3.4656319290465634,-2.1507760532150777,1.2328159645232817,-5.787139689578714,-2.1818181818181817,-7.8093126385809315,-5.8093126385809315,0.7516629711751663,-4.629711751662971,-1.1263858093126387,-9.51441241685144,1.476718403547672,3.563192904656319,2.4035476718403546,-1.9024390243902438,-1.4079822616407982,3.507760532150776,-12.07538802660754,1.082039911308204,-1.6629711751662972,-3.3813747228381374,-8.12860310421286,0.30376940133037694,4.776053215077606,-0.6008869179600886,-4.600886917960088,-1.4079822616407982,-1.3015521064301552,2.7095343680709534,4.274944567627495,4.492239467849224,0.07982261640798226,0.16851441241685144,417.8,419
Lucas Possignolo_238862,1.0066518847006651,2.776053215077605,2.492239467849224,-1.5343680709534369,-1.0554323725055432,-0.11529933481152993,-4.940133037694014,-11.13968957871397,-5.148558758314856,-5.148558758314856,4.168514412416852,2.532150776053215,-9.753880266075388,-11.228381374722838,2.720620842572062,-0.5388026607538803,-6.4368070953436805,-6.818181818181818,-10.019955654101995,-8.117516629711751,-4.403547671840355,-5.019955654101995,-5.250554323725056,-4.623059866962306,-2.9135254988913526,0.24168514412416853,-3.2305986696230597,-9.829268292682928,6.913525498891352,0.1197339246119734,2.141906873614191,-12.87139689578714,3.374722838137472,4.068736141906873,-14.680709534368072,-9.135254988913525,-6.789356984478935,-1.9645232815964524,4.279379157427938,5.006651884700665,3.776053215077605,-0.6607538802660754,-0.2660753880266075,417.6,420
Juan Jose-Calero_226832,-1.1330376940133038,1.106430155210643,2.0421286031042127,0.2328159645232816,0.4722838137472284,-0.0022172949002217295,-3.9689578713968956,1.771618625277162,-3.3458980044345896,-1.5365853658536586,-9.237250554323724,-3.0066518847006654,-4.968957871396896,3.5920177383592016,-0.17960088691796008,-1.6940133037694014,-2.9046563192904657,-0.5720620842572062,-2.117516629711752,3.811529933481153,-6.501108647450111,-1.7161862527716185,-3.8558758314855877,-4.0,-3.7250554323725056,-3.152993348115299,-1.7361419068736141,-1.2017738359201773,-3.104212860310421,-1.4212860310421287,-0.6940133037694013,1.7960088691796008,-10.9490022172949,-12.689578713968958,-0.4745011086474501,-3.567627494456763,2.073170731707317,-4.467849223946785,-7.334811529933481,-13.01108647450111,-13.501108647450112,0.03991130820399113,0.08425720620842572,417.1999999999999,421
Pedro Henrique-De-Oliveira-Correia_258356,0.4700665188470067,4.9201773835920175,5.4368070953436805,0.0,0.0,0.0,-4.7073170731707314,-8.099778270509978,-5.392461197339246,-6.5144124168514415,2.9689578713968956,4.0,-9.01108647450111,-10.57649667405765,2.835920177383592,-1.9290465631929046,-5.330376940133037,-7.791574279379158,-10.164079822616408,-5.416851441241685,-1.957871396895787,-6.024390243902439,-4.549889135254989,-4.7317073170731705,-8.215077605321508,1.2971175166297118,-7.3547671840354765,-3.802660753880266,2.1241685144124167,-0.13747228381374724,4.6208425720620845,-10.937915742793791,5.082039911308204,3.2416851441241685,-9.651884700665189,-8.835920177383592,-4.831485587583148,-2.6674057649667406,3.022172949002217,2.802660753880266,2.6164079822616406,0.03991130820399113,0.08425720620842572,416.3999999999999,422
Derik Gean-Severino-Lacerda_258386,-0.8913525498891353,3.6984478935698446,3.4789356984478936,-0.017738359201773836,-0.004434589800443459,-0.0022172949002217295,-5.6252771618625275,2.432372505543237,-5.385809312638581,-3.2084257206208426,-8.086474501108647,0.8093126385809313,-9.12860310421286,4.3791574279379155,3.4146341463414633,-4.494456762749445,1.3037694013303769,-3.3458980044345896,-7.953436807095343,-4.767184035476719,-5.96230598669623,-1.3259423503325942,-6.463414634146342,-5.028824833702883,-5.421286031042128,-3.776053215077605,-5.7272727272727275,1.6851441241685143,0.270509977827051,-1.8980044345898004,1.6851441241685143,-1.1152993348115299,0.22838137472283815,-10.720620842572062,0.8381374722838137,-1.4501108647450112,2.1263858093126387,-6.150776053215077,-8.933481152993348,-9.742793791574279,-10.037694013303769,0.07982261640798226,0.16851441241685144,415.9999999999999,423
Vitor Manuel-Carvalho-Oliveira_263829,-1.7206208425720622,-1.6917960088691797,-0.3370288248337029,0.0975609756097561,-0.532150776053215,-0.0598669623059867,-2.8314855875831486,1.5920177383592018,-6.259423503325943,-4.044345898004434,-9.731707317073171,-3.0288248337028825,-6.288248337028825,2.3835920177383594,2.022172949002217,-7.658536585365853,-2.8403547671840355,-4.556541019955654,-5.330376940133037,-6.015521064301552,-7.172949002217295,-3.796008869179601,-3.5543237250554323,-2.1751662971175167,-5.330376940133037,-1.70509977827051,-0.082039911308204,2.002217294900222,-0.3370288248337029,-4.29490022172949,-2.9623059866962307,-0.8536585365853658,-3.303769401330377,-7.075388026607539,0.9534368070953437,-3.3259423503325944,2.0687361419068737,-7.403547671840355,-13.119733924611973,-12.913525498891353,-15.235033259423503,-0.31042128603104213,-0.09090909090909091,415.80000000000007,424
Alisson Pelegrini-Safira_264463,1.0066518847006651,1.3436807095343681,-0.49223946784922396,0.0,0.0,0.0,-3.082039911308204,2.5232815964523283,-5.8913525498891355,-3.4190687361419068,-9.933481152993348,-3.2261640798226163,-8.432372505543237,3.1929046563192904,2.2394678492239466,-4.749445676274944,0.25277161862527714,-4.47450110864745,-4.736141906873614,-3.9800443458980044,-8.762749445676276,-3.4988913525498893,-4.130820399113082,-2.3082039911308203,-3.1441241685144123,0.36363636363636365,-2.3902439024390243,2.6984478935698446,-1.9157427937915743,-3.556541019955654,-1.3392461197339247,2.4966740576496673,-8.237250554323724,-7.4368070953436805,-1.6563192904656319,-2.656319290465632,0.565410199556541,-1.9911308203991132,-11.926829268292684,-14.933481152993348,-14.580931263858092,0.03991130820399113,0.08425720620842572,415.0,425
Andre Filipe-Rio-Liberal_264307,-2.5454545454545454,-0.4079822616407982,-0.656319290465632,0.21507760532150777,-0.10199556541019955,-0.022172949002217297,-0.47671840354767187,1.647450110864745,-5.017738359201774,-1.8580931263858094,-11.463414634146341,-7.995565410199556,-9.248337028824833,2.532150776053215,0.17960088691796008,-2.620842572062084,-0.5764966740576497,-2.645232815964523,-4.017738359201774,-5.866962305986696,-6.580931263858093,-1.9090909090909092,-0.30155210643015523,-0.43680709534368073,-0.7782705099778271,-1.9113082039911309,-2.5587583148558757,-1.6341463414634145,-0.3215077605321508,-5.623059866962306,-8.944567627494457,2.011086474501109,-10.379157427937916,-12.223946784922395,0.031042128603104215,-4.496674057649668,1.893569844789357,-1.8957871396895787,-15.827050997782704,-11.37028824833703,-14.749445676274945,0.03991130820399113,0.08425720620842572,414.7999999999999,426
Luis Pedro-Alves-Bastos_258450,-1.2993348115299335,-1.8824833702882484,-0.6496674057649667,0.0,0.0,0.0,-0.05543237250554324,-8.044345898004435,-3.3126385809312637,-3.4767184035476717,-0.8337028824833703,-3.789356984478936,-1.0155210643015522,-7.631929046563193,-2.9223946784922394,-3.8669623059866964,-6.986696230598669,-1.124168514412417,-7.376940133037694,-3.3126385809312637,-7.1618625277161865,-8.662971175166296,-0.5676274944567627,0.34811529933481156,-3.8070953436807096,-2.658536585365854,0.5942350332594235,-11.188470066518846,-3.3015521064301554,-1.7272727272727273,-6.21729490022173,-8.19290465631929,-2.246119733924612,-1.2261640798226163,-2.9955654101995566,-2.7361419068736144,-4.762749445676275,-7.465631929046563,-1.7516629711751663,-0.026607538802660754,1.2505543237250554,0.6496674057649667,0.8248337028824834,413.8,427
