player,age,g,gs,mp,fg_perc,3p_perc,2p_perc,efg_perc,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,Score,Ranking
Joe Harris,7.525222551928783,24.635014836795254,-6.830860534124629,-8.673590504451038,0.47477744807121663,0.9465875370919882,0.5637982195845698,0.8961424332344213,0.10089020771513353,-1.3976261127596439,-3.492581602373887,-4.98813056379822,-3.050445103857567,-0.03857566765578635,-0.13649851632047477,-1.629080118694362,0.09198813056379822,34.05900000000001,165
Grant Williams,-3.7952522255192878,33.58160237388724,-27.477744807121663,-0.8516320474777448,0.4391691394658754,0.8100890207715133,0.5311572700296736,0.7388724035608308,0.456973293768546,0.2403560830860534,-0.10979228486646884,0.17507418397626112,-2.4480712166172105,-0.1513353115727003,0.2878338278931751,-0.7151335311572701,0.887240356083086,33.968,166
Jalen Duren,-12.540059347181009,13.02373887240356,-10.52818991097923,-2.169139465875371,0.9643916913946587,-0.002967359050445104,0.9228486646884273,0.9436201780415431,0.0771513353115727,6.181008902077151,4.991097922848665,6.456973293768546,-3.142433234421365,0.3620178041543027,1.4510385756676558,0.5519287833827893,1.8427299703264095,33.8118,167
Nicolas Batum,11.201780415430267,32.07121661721068,-35.017804154302674,-6.643916913946588,0.18991097922848665,0.7833827893175074,0.6409495548961425,0.7744807121661721,0.2195845697329377,-0.05341246290801187,-0.2314540059347181,-0.629080118694362,-2.1335311572700295,0.27299703264094954,0.6172106824925816,-1.0593471810089021,0.12759643916913946,33.713,168
Gabe Vincent,-0.3768545994065282,14.433234421364984,-3.421364985163205,-1.083086053412463,0.11275964391691394,0.4688427299703264,0.3115727002967359,0.21364985163204747,0.9881305637982196,-0.6023738872403561,-2.8160237388724036,-4.160237388724036,0.8071216617210683,1.3620178041543027,-0.2403560830860534,1.4658753709198813,2.1008902077151337,33.585,169
Tyus Jones,-0.8635014836795252,35.2433234421365,-29.032640949554896,-3.940652818991098,0.5252225519287834,1.2700296735905046,0.3916913946587537,0.5756676557863502,1.1632047477744807,-0.8902077151335311,-1.9050445103857567,-3.5341246290801185,2.973293768545994,2.287833827893175,-0.5756676557863502,-0.29673590504451036,-2.765578635014837,33.525400000000005,170
Onyeka Okongwu,-8.178041543026707,34.3026706231454,-38.08605341246291,-6.661721068249258,1.053412462908012,-0.41839762611275966,0.887240356083086,0.9020771513353115,0.11275964391691394,2.71513353115727,1.4480712166172107,2.207715133531157,-4.225519287833828,0.017804154302670624,2.691394658753709,-0.7685459940652819,2.593471810089021,33.523199999999996,171
Bol Bol,-7.249258160237389,15.774480712166172,-7.436201780415431,-9.599406528189911,1.4777448071216617,0.17210682492581603,1.5519287833827893,1.0089020771513353,0.5637982195845698,0.20178041543026706,0.7804154302670623,0.24629080118694363,-4.492581602373887,-1.3471810089020773,1.7596439169139466,0.4124629080118694,-2.3887240356083086,33.476000000000006,172
Kelly Oubre Jr.,-2.0534124629080117,-22.115727002967358,7.148367952522255,6.4777448071216615,-0.05934718100890208,-0.026706231454005934,-0.01483679525222552,-0.2195845697329377,0.05637982195845697,-0.09495548961424333,-0.973293768545994,-1.1899109792284865,-5.041543026706232,0.8100890207715133,-0.39465875370919884,-1.0652818991097923,0.6498516320474778,33.4634,173
Pat Connaughton,7.403560830860534,5.976261127596439,0.16023738872403562,-1.9762611275964392,0.0830860534124629,0.4124629080118694,0.658753709198813,0.314540059347181,0.11572700296735905,0.4332344213649852,1.8397626112759644,1.5875370919881306,-0.47181008902077154,0.26409495548961426,0.1394658753709199,0.050445103857566766,0.03560830860534125,32.615399999999994,174
Naji Marshall,0.45103857566765576,34.602373887240354,-25.23145400593472,-2.1572700296735907,0.26706231454005935,0.23738872403560832,0.314540059347181,0.1394658753709199,0.5875370919881305,0.22551928783382788,0.887240356083086,0.35311572700296734,1.175074183976261,0.6023738872403561,0.05637982195845697,1.0593471810089021,-0.02373887240356083,32.4456,175
Christian Wood,2.537091988130564,15.90207715133531,-33.804154302670625,1.7982195845697329,1.3204747774480712,0.9940652818991098,1.3234421364985163,1.1869436201780414,0.7270029673590505,1.175074183976261,4.347181008902077,4.637982195845697,-0.2789317507418398,-0.47774480712166173,1.7774480712166172,1.231454005934718,1.4124629080118694,32.388,176
Zach Collins,-1.0949554896142433,8.373887240356083,-15.718100890207715,-4.252225519287834,0.685459940652819,0.5934718100890207,0.5281899109792285,0.5578635014836796,-0.008902077151335312,0.973293768545994,1.5163204747774481,2.691394658753709,0.3560830860534125,-0.6142433234421365,0.6023738872403561,0.6112759643916914,1.6676557863501484,32.3784,177
LaMelo Ball,-5.869436201780416,-36.27299703264095,8.148367952522255,15.3946587537092,0.21068249258160238,1.1839762611275964,0.10385756676557864,0.3620178041543027,1.3382789317507418,1.2522255192878338,3.1513353115727,3.091988130563798,10.219584569732937,1.857566765578635,0.5845697329376854,3.7477744807121662,2.620178041543027,32.1166,178
Bennedict Mathurin,-8.163204747774481,35.189910979228486,-34.154302670623146,4.85459940652819,-0.2522255192878338,-0.26409495548961426,-0.5014836795252225,-0.6468842729970327,0.44807121661721067,0.1632047477744807,-0.658753709198813,-0.6112759643916914,-1.7359050445103859,-0.34124629080118696,-0.6023738872403561,0.7299703264094956,0.08011869436201781,32.112,179
Jalen Smith,-5.299703264094956,18.068249258160236,-2.620178041543027,-10.293768545994066,0.5845697329376854,0.1394658753709199,0.7833827893175074,0.37388724035608306,0.3916913946587537,1.0504451038575668,0.5667655786350149,1.510385756676558,-2.2047477744807122,-0.19287833827893175,0.8338278931750742,-0.10682492581602374,0.5370919881305638,31.9282,180
Santi Aldama,-4.326409495548962,35.65578635014837,-25.068249258160236,-4.130563798219584,0.5548961424332344,0.49554896142433236,0.7833827893175074,0.5964391691394659,0.3620178041543027,0.9109792284866469,0.8427299703264095,1.0178041543026706,-1.2759643916913948,0.26112759643916916,0.8427299703264095,-0.11275964391691394,0.49554896142433236,31.6648,181
John Konchar,1.086053412462908,26.240356083086052,-18.679525222551927,-6.032640949554896,0.2522255192878338,0.4094955489614243,0.5222551928783383,0.34718100890207715,0.4807121661721068,0.20178041543026706,0.011869436201780416,-0.10385756676557864,-1.543026706231454,0.7566765578635015,0.12759643916913946,-0.8931750741839762,-0.3086053412462908,31.583600000000004,182
Kevin Love,14.074183976261127,9.58753709198813,-23.465875370919882,-6.29080118694362,0.0712166172106825,0.37091988130563797,0.3264094955489614,0.2195845697329377,0.9020771513353115,0.4332344213649852,6.068249258160237,5.545994065281899,-0.42729970326409494,-0.017804154302670624,0.08902077151335312,0.1394658753709199,0.06824925816023739,31.3248,183
Ben Simmons,2.655786350148368,-23.28486646884273,6.050445103857567,3.543026706231454,0.9940652818991098,-0.002967359050445104,0.7091988130563798,0.655786350148368,0.05934718100890208,2.1869436201780417,6.080118694362018,5.85459940652819,7.949554896142433,4.059347181008902,2.5875370919881306,4.813056379821958,5.87240356083086,31.128400000000006,184
Josh Okogie,-1.1305637982195846,27.661721068249257,-9.489614243323443,-8.376854599406528,0.01483679525222552,0.7566765578635015,-0.04154302670623145,0.05637982195845697,0.5192878338278932,3.1394658753709197,-1.3946587537091988,0.06231454005934718,-0.6379821958456974,1.459940652818991,1.8308605341246291,-0.01483679525222552,-0.10682492581602374,31.092600000000004,185
Cameron Johnson,1.2373887240356083,-25.0,21.287833827893174,4.789317507418398,0.26112759643916916,1.1068249258160237,0.29080118694362017,0.7240356083086054,1.0267062314540059,0.09495548961424333,1.5548961424332344,1.1008902077151335,-0.6439169139465876,2.2967359050445104,-0.23738872403560832,-0.857566765578635,0.3293768545994065,31.088599999999996,186
Isaiah Hartenstein,-2.851632047477745,46.13056379821958,-49.474777448071215,-8.367952522255193,0.9376854599406528,-1.3293768545994065,0.7388724035608308,0.41839762611275966,-0.8397626112759644,3.8813056379821957,1.6201780415430267,3.56379821958457,-3.1186943620178043,-1.0148367952522255,1.2729970326409497,-1.9317507418397626,1.6587537091988132,31.070000000000007,187
Austin Reaves,-3.5281899109792283,11.077151335311573,-20.70326409495549,3.5578635014836797,0.7685459940652819,0.8219584569732937,0.8605341246290801,0.8753709198813057,0.8427299703264095,-2.1513353115727,-2.5578635014836797,-3.492581602373887,0.7507418397626113,-1.6528189910979227,-0.8011869436201781,-0.3798219584569733,-1.8931750741839763,31.047600000000003,188
Gary Harris,2.6528189910979227,-16.391691394658753,22.29673590504451,-2.086053412462908,0.42136498516320475,1.032640949554896,0.2166172106824926,0.857566765578635,1.1216617210682494,-1.2373887240356083,-3.979228486646884,-5.0207715133531154,-3.0949554896142435,1.0593471810089021,0.032640949554896145,-1.8694362017804154,0.13353115727002968,30.895599999999998,189
Andrew Wiggins,0.5637982195845698,-35.55786350148368,11.691394658753708,9.548961424332344,0.5519287833827893,0.8664688427299704,0.4124629080118694,0.5727002967359051,-0.26706231454005935,1.089020771513353,-0.5875370919881305,-0.0712166172106825,-1.4658753709198813,1.4213649851632046,1.2729970326409497,-0.22551928783382788,1.5786350148367954,30.853400000000004,190
Malaki Branham,-12.27299703264095,13.836795252225519,0.7477744807121661,-4.827893175074184,0.3293768545994065,0.17507418397626112,0.4807121661721068,0.20178041543026706,0.6765578635014837,-1.629080118694362,-2.8753709198813056,-4.228486646884273,-2.507418397626113,-0.44510385756676557,-0.6973293768545994,-0.7329376854599406,-0.8338278931750742,30.7826,191
Matisse Thybulle,-0.8605341246290801,25.560830860534125,-4.332344213649852,-12.234421364985163,0.2818991097922849,0.5667655786350149,0.44807121661721067,0.4599406528189911,0.1632047477744807,0.2195845697329377,-1.9614243323442135,-2.7744807121661723,-2.287833827893175,1.4985163204747773,0.7596439169139466,-0.31750741839762614,0.29080118694362017,30.350800000000003,192
Xavier Tillman Sr.,-2.649851632047478,7.397626112759644,-2.4332344213649852,-9.207715133531158,0.9228486646884273,0.11275964391691394,0.8783382789317508,0.8991097922848664,0.01483679525222552,2.379821958456973,-0.12166172106824925,1.4629080118694362,-1.4183976261127595,0.6528189910979229,0.49258160237388726,-0.543026706231454,-0.32047477744807124,30.277,193
Tari Eason,-7.005934718100891,49.353115727002965,-52.8486646884273,-6.068249258160237,0.39762611275964393,0.47774480712166173,0.18991097922848665,0.1513353115727003,0.41543026706231456,3.400593471810089,1.6142433234421365,2.9050445103857565,-1.8338278931750742,2.1394658753709197,1.317507418397626,0.6350148367952523,1.5608308605341246,30.104400000000002,194
T.J. McConnell,5.9525222551928785,33.99406528189911,-51.46587537091988,-8.29673590504451,0.8753709198813057,1.0593471810089021,0.599406528189911,0.6735905044510386,0.9376854599406528,-0.2522255192878338,-0.9109792284866469,-1.7626112759643917,3.2967359050445104,1.5074183976261128,-0.5608308605341247,1.6112759643916914,-0.8486646884272997,30.0522,195
Karl-Anthony Towns,0.43026706231454004,-48.12166172106825,-2.4183976261127595,14.724035608308606,0.685459940652819,0.5786350148367952,0.6943620178041543,0.629080118694362,0.8991097922848664,1.1632047477744807,3.1394658753709197,3.629080118694362,1.8813056379821957,-0.09198813056379822,0.4540059347181009,1.8931750741839763,2.1513353115727,30.01520000000001,196
Shaedon Sharpe,-11.614243323442137,44.053412462908014,-32.95845697329377,-6.919881305637982,0.5667655786350149,0.5341246290801187,0.6231454005934718,0.5281899109792285,0.22255192878338279,-0.3115727002967359,-2.178041543026706,-2.798219584569733,-2.706231454005935,-0.2195845697329377,0.02967359050445104,-0.6913946587537092,-0.5400593471810089,29.9112,197
Shake Milton,0.12759643916913946,37.99406528189911,-39.02967359050445,-7.771513353115727,0.5964391691394659,0.6913946587537092,0.3620178041543027,0.4124629080118694,0.7863501483679525,-0.020771513353115726,-1.1928783382789319,-2.077151335311573,0.6172106824925816,0.008902077151335312,0.10682492581602374,0.3115727002967359,0.1543026706231454,29.5732,198
Thomas Bryant,-0.20474777448071216,6.545994065281899,-4.394658753709199,-10.026706231454005,0.9347181008902077,0.9614243323442137,0.9436201780415431,0.9584569732937686,0.3086053412462908,1.2344213649851632,1.6023738872403561,2.228486646884273,-1.8456973293768546,0.005934718100890208,0.6053412462908012,-0.16023738872403562,0.2403560830860534,29.303800000000003,199
Lonnie Walker IV,-1.7863501483679525,1.3649851632047478,8.47181008902077,-1.545994065281899,0.39762611275964393,0.5667655786350149,0.37388724035608306,0.40059347181008903,0.8249258160237388,-0.4658753709198813,-1.4391691394658754,-2.4896142433234423,-1.4510385756676558,0.01483679525222552,0.21364985163204747,-0.32047477744807124,-0.4896142433234421,29.165399999999998,200
Talen Horton-Tucker,-3.5192878338278932,19.4540059347181,-14.4540059347181,-5.605341246290801,0.18397626112759644,0.14836795252225518,0.18397626112759644,0.06528189910979229,0.37388724035608306,0.19584569732937684,0.1632047477744807,-0.31750741839762614,4.053412462908012,0.2878338278931751,0.5014836795252225,1.9406528189910979,0.43026706231454004,28.8814,201
Chris Boucher,13.82492581602374,42.531157270029674,-58.14540059347181,-6.287833827893175,0.8071216617210683,0.39762611275964393,0.9792284866468842,0.599406528189911,0.5489614243323442,2.7299703264094957,1.2136498516320475,4.13946587537092,-2.3857566765578637,0.2551928783382789,1.5697329376854599,-0.8635014836795252,0.40059347181008903,28.804000000000006,202
Josh Green,-5.014836795252226,8.70919881305638,-13.57566765578635,4.970326409495549,0.771513353115727,0.8427299703264095,0.8961424332344213,0.887240356083086,-0.1394658753709199,-0.21068249258160238,-1.9347181008902077,-1.9762611275964392,-1.4213649851632046,-0.19881305637982197,-1.1335311572700297,-0.4421364985163205,0.8100890207715133,28.786199999999997,203
Josh Richardson,12.275964391691394,19.462908011869438,-35.90207715133531,1.6112759643916914,0.27002967359050445,0.6913946587537092,0.2997032640949555,0.39465875370919884,1.2225519287833828,0.16023738872403562,-1.1275964391691395,-1.5786350148367954,2.5845697329376853,1.827893175074184,0.5786350148367952,0.9347181008902077,0.5934718100890207,28.5564,204
Damion Lee,14.442136498516321,38.00890207715133,-47.72700296735905,-5.922848664688427,0.17507418397626112,0.9703264094955489,-0.5341246290801187,0.5756676557863502,0.973293768545994,-0.9080118694362018,-1.002967359050445,-1.7002967359050445,-2.1097922848664687,-0.8130563798219584,-0.9317507418397626,-0.3887240356083086,-0.6765578635014837,28.538800000000005,205
Lamar Stevens,1.6528189910979227,12.890207715133531,-4.086053412462908,-10.400593471810089,0.41839762611275966,0.3323442136498516,0.33827893175074186,0.18991097922848665,0.29376854599406527,0.6172106824925816,-0.29376854599406527,-0.6973293768545994,-3.5845697329376853,-0.3293768545994065,0.3857566765578635,-1.6913946587537092,-1.1068249258160237,28.435799999999997,206
Malcolm Brogdon,14.480712166172108,22.320474777448073,-59.25816023738872,5.869436201780416,0.5311572700296736,1.0801186943620178,0.13649851632047477,0.7062314540059347,0.9792284866468842,-0.8367952522255193,1.6379821958456973,0.7299703264094956,3.99406528189911,0.03560830860534125,-0.37091988130563797,1.456973293768546,-0.9643916913946587,28.416399999999992,207
Zion Williamson,-6.299703264094956,-45.961424332344215,2.6112759643916914,23.397626112759642,1.5489614243323442,0.7833827893175074,1.0741839762611276,1.0237388724035608,0.29376854599406527,3.2997032640949553,5.700296735905044,8.979228486646884,6.6973293768546,2.5341246290801185,1.8813056379821957,7.0474777448071215,1.3056379821958457,28.364600000000003,208
Davion Mitchell,-2.807121661721068,50.225519287833826,-40.6973293768546,-12.492581602373887,0.34124629080118696,0.3560830860534125,0.7922848664688428,0.3590504451038576,0.7537091988130564,-2.9317507418397626,-5.967359050445104,-7.15727002967359,-1.0178041543026706,-0.43026706231454004,-0.9525222551928784,-1.9347181008902077,-2.3590504451038576,28.33940000000001,209
Jaylin Williams,-11.29080118694362,-13.492581602373887,14.58753709198813,-11.979228486646884,0.3026706231454006,1.5341246290801187,-0.01483679525222552,0.5667655786350149,0.1632047477744807,-0.35311572700296734,1.3560830860534125,1.4183976261127595,-3.115727002967359,-0.5756676557863502,-0.9851632047477745,-2.3175074183976263,0.5459940652818991,28.3088,210
Devin Vassell,-8.480712166172108,-33.2433234421365,6.077151335311573,15.732937685459941,-0.17210682492581603,0.6706231454005934,-0.5786350148367952,-0.0771513353115727,0.10089020771513353,-4.183976261127596,-0.42729970326409494,-2.5103857566765577,1.6735905044510386,0.4540059347181009,-0.5667655786350149,-0.9881305637982196,-3.2047477744807122,28.302199999999996,211
Sam Hauser,0.5014836795252225,50.637982195845694,-42.58753709198813,-16.551928783382788,0.4540059347181009,0.9910979228486647,0.9673590504451038,0.9228486646884273,0.24925816023738873,-0.8397626112759644,-2.522255192878338,-3.6528189910979227,-3.919881305637982,0.020771513353115726,0.22551928783382788,-1.632047477744807,-0.9347181008902077,28.053199999999997,212
Jonathan Kuminga,-11.626112759643917,20.81305637982196,-25.724035608308604,-7.198813056379822,0.8041543026706232,0.6676557863501483,0.7833827893175074,0.7537091988130564,0.08011869436201781,1.0267062314540059,-1.8783382789317506,-1.5252225519287834,-1.0445103857566767,-0.0830860534124629,0.543026706231454,1.1780415430267062,2.026706231454006,28.003200000000003,213
Aaron Wiggins,-2.807121661721068,26.91394658753709,-30.15727002967359,-12.611275964391691,0.884272997032641,1.0474777448071217,0.8011869436201781,0.8249258160237388,1.0771513353115727,1.5548961424332344,-3.0682492581602374,-2.7388724035608307,-3.6943620178041545,0.18397626112759644,-0.3293768545994065,-0.9970326409495549,-0.3887240356083086,27.9376,214
Malik Monk,-3.516320474777448,42.09792284866469,-61.85756676557863,-4.735905044510385,0.3649851632047478,0.7566765578635015,0.5727002967359051,0.4807121661721068,1.7626112759643917,-1.6379821958456973,-3.0385756676557865,-4.545994065281899,4.566765578635015,-0.1632047477744807,-0.032640949554896145,2.8605341246290803,-0.9347181008902077,27.914400000000008,215
Naz Reid,-6.816023738872404,20.919881305637983,-38.41246290801187,-14.468842729970326,0.7537091988130564,0.42433234421364985,1.056379821958457,0.8189910979228486,-0.7477744807121661,0.6172106824925816,1.3501483679525224,1.6409495548961424,-5.12759643916914,-0.8516320474777448,1.9198813056379822,0.26112759643916916,2.2136498516320473,27.903000000000002,216
Nick Richards,-1.9643916913946589,14.014836795252226,-43.41839762611276,-14.338278931750741,1.5163204747774481,2.4658753709198815,1.002967359050445,1.002967359050445,0.3768545994065282,3.8041543026706233,1.86053412462908,6.014836795252226,-7.2195845697329375,-3.00593471810089,2.406528189910979,-2.035608308605341,1.1335311572700297,27.8674,217
Georges Niang,9.195845697329377,42.489614243323444,-61.77151335311573,-13.489614243323443,0.258160237388724,0.8397626112759644,0.685459940652819,0.8160237388724035,0.8664688427299704,-3.765578635014837,-5.1246290801186944,-7.035608308605341,-6.287833827893175,-2.0415430267062313,-1.2373887240356083,-3.1839762611275964,-1.2433234421364985,27.8364,218
Dennis Smith Jr.,-2.264094955489614,-8.572700296735905,-31.038575667655785,1.5192878338278932,0.14836795252225518,0.06528189910979229,0.14540059347181009,0.02373887240356083,0.31750741839762614,-1.454005934718101,-2.7952522255192878,-4.4183976261127595,6.213649851632048,1.913946587537092,0.655786350148368,0.20474777448071216,0.913946587537092,27.735400000000006,219
Norman Powell,9.596439169139465,2.462908011869436,-46.54896142433235,2.121661721068249,0.5934718100890207,0.8219584569732937,0.456973293768546,0.5934718100890207,0.6083086053412463,-1.9080118694362018,-3.2136498516320473,-5.14540059347181,-3.427299703264095,0.27596439169139464,-0.19881305637982197,0.5667655786350149,0.11572700296735905,27.6762,220
Cedi Osman,4.166172106824926,40.29673590504451,-59.44807121661721,-11.5459940652819,0.42729970326409494,0.6943620178041543,0.6498516320474778,0.5964391691394659,0.20178041543026706,-1.4183976261127595,-3.771513353115727,-6.032640949554896,-3.379821958456973,-0.04747774480712166,-0.35014836795252224,-1.4747774480712166,-0.4629080118694362,27.548199999999998,221
Devonte' Graham,4.275964391691395,30.765578635014837,-46.4213649851632,-16.014836795252226,0.020771513353115726,0.5489614243323442,0.07418397626112759,0.2403560830860534,0.3887240356083086,-1.572700296735905,-5.6943620178041545,-7.973293768545994,0.9673590504451038,0.08902077151335312,-0.28486646884273,-1.5519287833827893,-1.9584569732937684,27.487599999999997,222
Moritz Wagner,-1.9614243323442135,-4.228486646884273,-25.682492581602375,-13.801186943620179,0.712166172106825,0.2314540059347181,0.8783382789317508,0.6201780415430267,0.7833827893175074,1.1928783382789319,0.24925816023738873,0.5252225519287834,-3.7240356083086055,-0.4362017804154303,-0.6884272997032641,-0.37388724035608306,1.827893175074184,27.449799999999996,223
Larry Nance Jr.,12.899109792284866,12.109792284866469,-62.58160237388724,-10.020771513353116,1.0415430267062316,0.44807121661721067,1.0148367952522255,0.9436201780415431,0.23738872403560832,3.7032640949554896,2.029673590504451,3.712166172106825,-1.9792284866468843,1.454005934718101,1.688427299703264,-1.910979228486647,0.9881305637982196,27.3652,224
Isaiah Joe,-8.181008902077151,29.578635014836795,-43.20771513353116,-15.267062314540059,0.3056379821958457,1.1097922848664687,0.6201780415430267,0.9287833827893175,0.9525222551928784,-1.57566765578635,-4.086053412462908,-6.089020771513353,-4.454005934718101,0.5489614243323442,-0.8605341246290801,-2.543026706231454,-1.599406528189911,27.324400000000008,225
Delon Wright,11.783382789317507,-18.655786350148368,-35.74777448071217,-3.477744807121662,0.7744807121661721,0.629080118694362,1.0237388724035608,0.6676557863501483,1.5489614243323442,1.370919881305638,-3.249258160237389,-2.878338278931751,3.4035608308605343,3.7744807121661723,-0.13353115727002968,-1.4747774480712166,-2.9287833827893177,27.298999999999996,226
Bogdan Bogdanovi?,11.00593471810089,-12.495548961424332,-47.22255192878338,5.032640949554896,-0.026706231454005934,0.8961424332344213,-0.23738872403560832,0.5044510385756676,0.5816023738872403,-2.916913946587537,-3.462908011869436,-5.3026706231454,-1.231454005934718,-0.07418397626112759,-0.9495548961424333,-1.0504451038575668,-2.2522255192878338,27.291199999999993,227
Coby White,-12.344213649851632,30.439169139465875,-62.74183976261128,-6.786350148367952,0.4688427299703264,0.9436201780415431,0.712166172106825,0.7477744807121661,1.5311572700296736,-3.0741839762611276,-3.2433234421364987,-5.741839762611276,-1.0979228486646884,0.29673590504451036,-1.0801186943620178,-1.314540059347181,-1.6706231454005935,27.215399999999995,228
Terrence Ross,13.350148367952523,4.738872403560831,-48.13946587537092,-13.388724035608309,-0.17507418397626112,0.5074183976261127,-0.14540059347181009,0.142433234421365,0.29080118694362017,-3.459940652818991,-5.6765578635014835,-8.13353115727003,-5.397626112759644,-0.9792284866468842,-1.3293768545994065,-3.3560830860534123,-2.9109792284866467,27.206200000000003,229
Rui Hachimura,-3.655786350148368,7.1246290801186944,-45.67062314540059,-4.946587537091988,0.8486646884272997,0.41543026706231456,0.7418397626112759,0.4332344213649852,0.516320474777448,1.1068249258160237,3.6468842729970326,2.7566765578635013,-3.8694362017804154,0.032640949554896145,1.1097922848664687,-0.08011869436201781,-0.41543026706231456,26.8848,230
Ochai Agbaji,-10.270029673590505,-2.255192878338279,-19.4540059347181,-12.810089020771514,-0.09792284866468842,0.5608308605341247,0.26706231454005935,0.22551928783382788,0.6706231454005934,0.005934718100890208,-5.071216617210682,-5.9792284866468846,-4.068249258160237,-0.9080118694362018,-0.06824925816023739,-1.1839762611275964,0.017804154302670624,26.871600000000008,231
Marvin Bagley III,-7.919881305637982,-34.82195845697329,-14.249258160237389,-5.513353115727003,0.9762611275964391,0.19287833827893175,0.8308605341246291,0.5548961424332344,0.42729970326409494,5.807121661721069,4.032640949554896,6.893175074183977,-5.201780415430267,-0.8367952522255193,1.7507418397626113,-0.1572700296735905,0.18991097922848665,26.84,232
Luke Kennard,0.39465875370919884,-3.72106824925816,-37.50741839762611,-9.759643916913946,0.599406528189911,1.0919881305637982,0.008902077151335312,0.9673590504451038,1.1335311572700297,-2.451038575667656,-2.7804154302670625,-5.172106824925816,-3.543026706231454,-1.2640949554896141,-1.57566765578635,-1.8931750741839763,-2.0385756676557865,26.817600000000006,233
Jalen Suggs,-14.801186943620179,-16.448071216617212,-27.403560830860535,-6.5816023738872405,0.20178041543026706,0.4599406528189911,0.26706231454005935,0.1632047477744807,0.4124629080118694,1.0118694362017804,-4.0474777448071215,-4.106824925816023,1.1780415430267062,3.608308605341246,1.2106824925816024,2.6142433234421363,1.9762611275964392,26.751600000000003,234
Isaiah Livers,-6.501483679525222,-19.178041543026705,-22.089020771513354,-8.477744807121661,-0.16913946587537093,0.6350148367952523,0.35311572700296734,0.3590504451038576,0.7299703264094956,-1.9228486646884273,-4.1335311572700295,-5.510385756676558,-6.732937685459941,-1.314540059347181,0.6409495548961425,-3.0890207715133533,-0.050445103857566766,26.73780000000001,235
Jordan Nwora,-7.023738872403561,0.8100890207715133,-39.34421364985163,-18.991097922848663,0.17804154302670624,0.9940652818991098,-0.06231454005934718,0.36795252225519287,0.5934718100890207,-0.798219584569733,-2.0326409495548963,-2.9851632047477743,-4.807121661721069,-1.9228486646884273,-1.2166172106824926,-1.2136498516320475,-3.9258160237388724,26.706,236
Cole Anthony,-13.130563798219585,-3.798219584569733,-61.0919881305638,-1.6528189910979227,0.4094955489614243,0.6083086053412463,0.228486646884273,0.2551928783382789,1.1513353115727003,-0.9080118694362018,0.9376854599406528,-0.05934718100890208,2.14540059347181,-0.6023738872403561,0.5637982195845698,0.04154302670623145,1.655786350148368,26.66560000000001,237
AJ Griffin,-22.468842729970326,22.560830860534125,-44.566765578635014,-19.219584569732937,0.49554896142433236,0.7685459940652819,0.45103857566765576,0.5875370919881305,0.9495548961424333,-2.4243323442136497,-7.308605341246291,-9.044510385756677,-6.887240356083086,-0.7774480712166172,-1.1364985163204748,-3.688427299703264,-4.222551928783383,26.628999999999998,238
Trey Lyles,1.2937685459940653,27.359050445103858,-70.67952522255193,-25.445103857566764,0.4836795252225519,0.543026706231454,0.798219584569733,0.6350148367952523,0.629080118694362,-0.6765578635014837,-1.827893175074184,-2.293768545994065,-6.658753709198813,-0.7804154302670623,0.08605341246290801,-1.8753709198813056,-2.712166172106825,26.5392,239
Kenrich Williams,5.486646884272997,-18.688427299703264,-48.281899109792285,-9.442136498516321,0.7863501483679525,0.6528189910979229,0.8427299703264095,0.8071216617210683,0.017804154302670624,2.43026706231454,-0.7626112759643917,1.1483679525222552,-2.0949554896142435,0.5727002967359051,0.13353115727002968,-1.6201780415430267,0.8367952522255193,26.384800000000006,240
Trendon Watford,-11.724035608308606,0.3293768545994065,-44.246290801186944,-19.07418397626113,1.1454005934718101,0.8961424332344213,0.9673590504451038,0.9050445103857567,0.29376854599406527,-0.10385756676557864,-0.3649851632047478,-1.7210682492581602,-1.738872403560831,-0.0771513353115727,-0.16023738872403562,-0.08605341246290801,0.37388724035608306,26.294400000000003,241
Jose Alvarado,-6.439169139465875,-2.400593471810089,-48.997032640949556,-13.415430267062314,-0.017804154302670624,0.37388724035608306,0.04451038575667656,0.06231454005934718,0.6083086053412463,-1.258160237388724,-4.3916913946587535,-6.498516320474778,0.1394658753709199,0.8219584569732937,-0.6083086053412463,-0.29080118694362017,-0.12759643916913946,26.268800000000002,242
Seth Curry,16.718100890207715,-2.106824925816024,-55.13946587537092,-17.023738872403563,0.5133531157270029,0.8724035608308606,0.40059347181008903,0.6676557863501483,1.002967359050445,-1.4302670623145401,-4.958456973293768,-7.626112759643917,-2.934718100890208,0.0712166172106825,-0.35311572700296734,-0.973293768545994,-0.56973293768546,26.137600000000006,243
Precious Achiuwa,-7.706231454005935,-14.750741839762611,-44.22848664688427,-14.341246290801188,0.6617210682492581,0.17210682492581603,0.6795252225519288,0.32047477744807124,0.23738872403560832,3.2106824925816024,2.548961424332344,5.050445103857567,-4.388724035608309,0.26409495548961426,0.9881305637982196,0.04451038575667656,0.4540059347181009,26.0282,244
Isaiah Jackson,-14.172106824925816,1.7922848664688427,-44.931750741839764,-25.82492581602374,0.8664688427299704,-0.8189910979228486,0.7210682492581603,0.629080118694362,-0.3590504451038576,2.4955489614243325,-1.7359050445103859,-0.06231454005934718,-5.293768545994065,-0.5905044510385756,3.397626112759644,-1.3649851632047478,1.2225519287833828,26.001,245
